method,n_cluster,seed,silhoutte,db
KMeans,16,17,0.2616460715823571,1.0625768134355895
KMeans,16,18,0.2971829461265591,1.0479852535149412
KMeans,16,19,0.28872992645333484,1.044032973713457
KMeans,16,20,0.27884533222772906,1.0398795226947826
KMeans,17,1,0.272990448341366,1.0562837240267178
KMeans,17,2,0.28833257200709905,1.036260918943201
KMeans,17,3,0.2910929587599501,1.0108848739687153
KMeans,17,4,0.2776543323411533,1.0675746323963635
KMeans,17,5,0.29724074503550746,0.9636580583415042
KMeans,17,6,0.301887382111816,0.9671810409795611
KMeans,17,7,0.31088841022757485,0.9723973195126637
KMeans,17,8,0.3074425400025627,0.9603785377729257
KMeans,17,9,0.27454556288607984,1.0895889074806344
KMeans,17,10,0.2967668186601959,0.9911175340832633
KMeans,17,11,0.2747992964603911,1.1166945753132014
KMeans,17,12,0.27096017181813853,1.0641320316347416
KMeans,17,13,0.28812710659148505,0.9822502587148312
KMeans,17,14,0.2905362263170733,0.9863234489582972
KMeans,17,15,0.2801915956895039,1.015549421288155
KMeans,17,16,0.2983934264099567,0.9839209620535546
KMeans,17,17,0.2560797679718649,1.0736450056977587
KMeans,17,18,0.2948125587672514,1.038503092862608
KMeans,17,19,0.2806657844312144,1.0865103734573962
KMeans,17,20,0.28178752144266517,1.0248822856790964
KMeans,18,1,0.2774019989904881,1.0269429951765252
KMeans,18,2,0.29673435203207527,0.9861004998239612
KMeans,18,3,0.2896191309446661,0.9320981610262573
KMeans,18,4,0.2831620947225364,1.0604908253289824
KMeans,18,5,0.2832331792764147,0.981675947611933
KMeans,18,6,0.27637620721406875,1.0773720086073304
KMeans,18,7,0.2971887749577378,0.9896176284333971
KMeans,18,8,0.26837691176070444,1.012686980895866
KMeans,18,9,0.26601798093566964,1.108983136382463
KMeans,18,10,0.28919983418033607,0.9809028274724871
KMeans,18,11,0.2855287165428288,0.9994467540453206
KMeans,18,12,0.27941766503516663,0.9709977714866922
KMeans,18,13,0.284159112035031,0.9720302811514947
KMeans,18,14,0.2941590857231053,0.9816956091264757
KMeans,18,15,0.295634376729074,1.0322914388206081
KMeans,18,16,0.2995691884590148,0.9895276215716433
KMeans,18,17,0.2760927849660344,0.9974377247826508
KMeans,18,18,0.28030495826888335,1.0284255982623336
KMeans,18,19,0.28696653421358354,1.0396626233051123
KMeans,18,20,0.2720693743547136,1.0537590960522425
KMeans,19,1,0.2839299707347405,0.9996062909935324
KMeans,19,2,0.2883914299333918,0.9954673842908707
KMeans,19,3,0.2756465110230849,1.0481967339525087
KMeans,19,4,0.2930886522871528,0.9617854150384584
KMeans,19,5,0.26581607526538437,1.0388955428280553
KMeans,19,6,0.28941813125356575,0.9712671727382807
KMeans,19,7,0.28102736521155497,1.0249149855310813
KMeans,19,8,0.27935429737577355,0.984049371207663
KMeans,19,9,0.28405369194986974,0.9955523301120481
KMeans,19,10,0.2921019032520982,0.9465717007995643
KMeans,19,11,0.2809080012093349,1.0315126732606499
KMeans,19,12,0.3003614811995469,0.990943920379412
KMeans,19,13,0.2758603189282788,1.0184142364741415
KMeans,19,14,0.27143607777412593,1.0799694892136533
KMeans,19,15,0.28422932983082233,0.985329202074707
KMeans,19,16,0.287028500204604,1.0159012282916837
KMeans,19,17,0.28551003773215416,0.9608284210589406
KMeans,19,18,0.27812313107509634,1.0253203581808141
KMeans,19,19,0.2866172899726434,1.0008468020784544
KMeans,19,20,0.2837521433707375,1.039261998921785
KMeans,20,1,0.2795388657515501,0.9679608520000469
KMeans,20,2,0.2699911549099517,1.0416886526863567
KMeans,20,3,0.26037742302166017,1.122888161924433
KMeans,20,4,0.27627887879597673,1.0369888125820146
KMeans,20,5,0.2913700797819402,0.9290881315655893
KMeans,20,6,0.304453924238551,0.9367814776510949
KMeans,20,7,0.2784645388086025,0.9973325379161462
KMeans,20,8,0.27652303794417776,0.9844564352389179
KMeans,20,9,0.2885548193010241,0.9895330885396065
KMeans,20,10,0.2704408455298619,0.9870306331289852
KMeans,20,11,0.28611234085036674,1.0186689707908045
KMeans,20,12,0.26734711460681504,1.054624993656948
KMeans,20,13,0.27345794998901607,0.9867129283478213
KMeans,20,14,0.2631020768565325,1.0829309898689574
KMeans,20,15,0.28413519522797553,0.9495048571539868
KMeans,20,16,0.29488741545071084,0.8946773076523826
KMeans,20,17,0.27968788504450015,0.9979797040993313
KMeans,20,18,0.26450497922196586,1.0701823975530511
KMeans,20,19,0.27726047669614523,1.0332152317862557
KMeans,20,20,0.28297941381194675,1.0460363804053956
MiniBatchKMeans,2,1,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,2,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,3,0.6832688659478875,0.3962792277246935
MiniBatchKMeans,2,4,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,5,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,6,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,7,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,8,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,9,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,10,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,11,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,12,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,13,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,14,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,15,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,16,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,17,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,18,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,19,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,2,20,0.6810461692117467,0.4042928371730424
MiniBatchKMeans,3,1,0.5270101525021654,0.6921530712428238
MiniBatchKMeans,3,2,0.5528190123564101,0.6619715465007542
MiniBatchKMeans,3,3,0.5232055886994371,0.6927641436344917
MiniBatchKMeans,3,4,0.5528190123564101,0.6619715465007542
MiniBatchKMeans,3,5,0.5528190123564101,0.6619715465007541
MiniBatchKMeans,3,6,0.541233357222786,0.6795648085143005
MiniBatchKMeans,3,7,0.5528190123564101,0.6619715465007542
MiniBatchKMeans,3,8,0.5511916046195925,0.6660385791628491
MiniBatchKMeans,3,9,0.5511916046195925,0.6660385791628491
MiniBatchKMeans,3,10,0.5364780504069112,0.6847622700238399
MiniBatchKMeans,3,11,0.5528190123564101,0.6619715465007542
MiniBatchKMeans,3,12,0.5232055886994371,0.6927641436344917
MiniBatchKMeans,3,13,0.5223977059079018,0.6890258937702982
MiniBatchKMeans,3,14,0.5543236611296425,0.6562564540642063
MiniBatchKMeans,3,15,0.5533422301756087,0.659077218969013
MiniBatchKMeans,3,16,0.5511916046195925,0.6660385791628491
MiniBatchKMeans,3,17,0.5528190123564101,0.6619715465007542
MiniBatchKMeans,3,18,0.5528190123564101,0.6619715465007542
MiniBatchKMeans,3,19,0.5528190123564101,0.6619715465007542
MiniBatchKMeans,3,20,0.5533422301756087,0.659077218969013
MiniBatchKMeans,4,1,0.4972176648710981,0.7776575256491005
MiniBatchKMeans,4,2,0.4961871318338462,0.7674009254341767
MiniBatchKMeans,4,3,0.49535632852885064,0.7638946585363441
MiniBatchKMeans,4,4,0.4974551890173758,0.7757009440067051
MiniBatchKMeans,4,5,0.4942639043966461,0.7455620701816814
MiniBatchKMeans,4,6,0.49805050499728803,0.7803069838811072
MiniBatchKMeans,4,7,0.49711931223416317,0.7658355038888639
MiniBatchKMeans,4,8,0.49548039899459373,0.7693375395757132
MiniBatchKMeans,4,9,0.48943907575239254,0.7795725868813435
MiniBatchKMeans,4,10,0.4961871318338462,0.7674009254341767
MiniBatchKMeans,4,11,0.49656947211998065,0.7450626556294544
MiniBatchKMeans,4,12,0.49535632852885064,0.763894658536344
MiniBatchKMeans,4,13,0.49430624992947664,0.7631999083979373
MiniBatchKMeans,4,14,0.4972176648710981,0.7776575256491005
MiniBatchKMeans,4,15,0.49711931223416317,0.7658355038888639
MiniBatchKMeans,4,16,0.49764331793219296,0.7541404230958539
MiniBatchKMeans,4,17,0.4951510291633867,0.7585728679859656
MiniBatchKMeans,4,18,0.49671364128331125,0.7594512006970343
MiniBatchKMeans,4,19,0.49764331793219296,0.7541404230958539
MiniBatchKMeans,4,20,0.5007688051073309,0.7144130689898955
MiniBatchKMeans,5,1,0.37112542900286677,0.9080302075136595
MiniBatchKMeans,5,2,0.48743567673178156,0.8163977859613112
MiniBatchKMeans,5,3,0.3651120587025459,0.9109522303037597
MiniBatchKMeans,5,4,0.4389454004293099,0.8398917182051612
MiniBatchKMeans,5,5,0.4887488870931063,0.8059652120182765
MiniBatchKMeans,5,6,0.4899721166909477,0.8109997287989554
MiniBatchKMeans,5,7,0.4938223351625288,0.8151062212614519
MiniBatchKMeans,5,8,0.4879761237931393,0.8024117232591766
MiniBatchKMeans,5,9,0.45421004651449287,0.9154804421935138
MiniBatchKMeans,5,10,0.36831354174849773,0.9116878387632144
MiniBatchKMeans,5,11,0.4939444414814333,0.8129584871265332
MiniBatchKMeans,5,12,0.49308040671935277,0.8193844948350459
MiniBatchKMeans,5,13,0.48989824728439507,0.7982494915660838
MiniBatchKMeans,5,14,0.37228234473251687,0.9121820072495707
MiniBatchKMeans,5,15,0.4912399796764485,0.8159888282066966
MiniBatchKMeans,5,16,0.48743567673178156,0.8163977859613112
MiniBatchKMeans,5,17,0.49308040671935277,0.8193844948350459
MiniBatchKMeans,5,18,0.4939444414814333,0.8129584871265333
MiniBatchKMeans,5,19,0.4939444414814333,0.8129584871265332
MiniBatchKMeans,5,20,0.36549629514448484,0.8783669955335067
MiniBatchKMeans,6,1,0.32277456436589,0.9290539039733957
MiniBatchKMeans,6,2,0.3610413315740031,0.9260979892788038
MiniBatchKMeans,6,3,0.48192215590629783,0.8904506625663893
MiniBatchKMeans,6,4,0.3610305468043184,0.9172723675519553
MiniBatchKMeans,6,5,0.4796303561069933,0.885404096837322
MiniBatchKMeans,6,6,0.359943116607441,0.9208205397253345
MiniBatchKMeans,6,7,0.4458457225403839,0.9133110360106795
MiniBatchKMeans,6,8,0.3659428632295306,0.9202326584776066
MiniBatchKMeans,6,9,0.48209572550176555,0.8802598682703536
MiniBatchKMeans,6,10,0.3606510942486259,0.9320192922033911
MiniBatchKMeans,6,11,0.3687105332333058,0.920415065558858
MiniBatchKMeans,6,12,0.3629552918302724,0.9324326390541456
MiniBatchKMeans,6,13,0.3654541170843844,0.9213396664110344
MiniBatchKMeans,6,14,0.3655218859995467,0.9186477146653701
MiniBatchKMeans,6,15,0.36350390212661665,0.9109744106161143
MiniBatchKMeans,6,16,0.4807658233569907,0.8930333177919502
MiniBatchKMeans,6,17,0.3687105332333058,0.920415065558858
MiniBatchKMeans,6,18,0.44380194186049493,0.9038489536036401
MiniBatchKMeans,6,19,0.3662309672572924,0.9236612705646602
MiniBatchKMeans,6,20,0.4796303561069933,0.8854040968373212
MiniBatchKMeans,7,1,0.3209283583642967,1.0271123001464575
MiniBatchKMeans,7,2,0.31332311764434967,1.0218605249944033
MiniBatchKMeans,7,3,0.32478210299754406,1.040567830656292
MiniBatchKMeans,7,4,0.4623682324667761,0.8468240561608317
MiniBatchKMeans,7,5,0.3470111290845041,0.9842268521661995
MiniBatchKMeans,7,6,0.35148661838234696,0.9816390346723323
MiniBatchKMeans,7,7,0.3336093174994658,0.9861579403525915
MiniBatchKMeans,7,8,0.3095174598222578,1.0599445662844427
MiniBatchKMeans,7,9,0.31946621696084904,1.0061759353187603
MiniBatchKMeans,7,10,0.35635603489272455,0.9768999298082791
MiniBatchKMeans,7,11,0.35617866289655503,0.9689579637476644
MiniBatchKMeans,7,12,0.3506642191991991,0.998396842277541
MiniBatchKMeans,7,13,0.3374119185463289,0.9912153326975218
MiniBatchKMeans,7,14,0.3535913071317016,0.989222457205049
